PatientNbr,RegistrationDate,HealthCardNbr,FirstName,LastName,Email,Gender,DOB,Address1,Address2,City,State,StateCode,Region,Zip
5518788,2021-12-19,21387503,Bernadette,Parr,bernadette.parr@datacourse.com,Female,1918-06-09,Apt. 917,81797 Morrison Lock,Rio Rancho,New Mexico,NM,West,87124
5594418,2021-12-16,21384276,Amy,Payne,amy.payne@datacourse.com,Female,1938-05-17,Apt. 933,34967 Christopher Row,Rio Rancho,New Mexico,NM,West,87124
4794189,2021-12-16,21371263,Faith,Jackson,faith.jackson@datacourse.com,Female,1912-09-04,Suite 841,9409 Williams Gateway,Santa Fe,New Mexico,NM,West,87505
5069217,2021-12-31,21368204,Natalie,Coleman,natalie.coleman@datacourse.com,Female,1963-05-16,Apt. 025,4791 Craig Plains,Santa Fe,New Mexico,NM,West,87505
5369360,2021-12-13,21378998,Theresa,Alsop,theresa.alsop@datacourse.com,Female,1981-10-13,Suite 440,56578 Lisa Skyway,Santa Fe,New Mexico,NM,West,87505
5445088,2021-12-15,21364494,Nicholas,Bailey,nicholas.bailey@datacourse.com,Male,1954-10-05,Suite 988,6447 Schaefer Vista,Santa Fe,New Mexico,NM,West,87505
5500306,2021-12-16,21385123,Andrew,Walsh,andrew.walsh@datacourse.com,Male,1917-10-22,Apt. 680,866 Philip Union,Santa Fe,New Mexico,NM,West,87505
5505778,2021-12-15,21384199,Simon,Mackay,simon.mackay@datacourse.com,Male,1987-12-30,Apt. 323,25058 Bruce Lock,Santa Fe,New Mexico,NM,West,87505
5515319,2021-12-16,21372649,Wanda,Cornish,wanda.cornish@datacourse.com,Female,1921-07-07,Suite 143,116 Dominguez Groves,Santa Fe,New Mexico,NM,West,87505
5557107,2021-12-16,21363563,Paul,Paige,paul.paige@datacourse.com,Male,1987-02-07,Suite 379,427 Fisher Centers,Santa Fe,New Mexico,NM,West,87505
4717896,2021-12-16,21378599,Brian,Paige,brian.paige@datacourse.com,Male,1973-06-09,Suite 307,04145 Cohen Wall,Auburn,New York,NY,Northeast,36849
4892347,2021-12-17,21363619,Katherine,Hughes,katherine.hughes@datacourse.com,Female,1917-07-29,Apt. 271,704 Monica Lock,Auburn,New York,NY,Northeast,36849
5234826,2021-12-16,21379054,Diana,Avery,diana.avery@datacourse.com,Female,1981-02-28,Suite 272,87149 Ayala Orchard,Auburn,New York,NY,Northeast,36849
5404985,2021-12-15,21378585,Isaac,Miller,isaac.miller@datacourse.com,Male,1962-05-24,Suite 247,373 Mccarthy Terrace,Auburn,New York,NY,Northeast,36849
5484723,2021-12-16,21389407,Emily,King,emily.king@datacourse.com,Female,1921-01-14,Apt. 415,7141 Elizabeth Field,Auburn,New York,NY,Northeast,36849
5502925,2021-12-16,21368113,Joe,Howard,joe.howard@datacourse.com,Male,1926-11-14,Suite 065,6290 Dalton Dam,Auburn,New York,NY,Northeast,36849
5509358,2021-12-19,21380622,Andrew,Lewis,andrew.lewis@datacourse.com,Male,1917-01-01,Suite 947,550 Janet Stream,Auburn,New York,NY,Northeast,36849
5527131,2021-12-17,21374084,Irene,Poole,irene.poole@datacourse.com,Female,1997-04-13,Apt. 112,96340 Gallagher Club,Auburn,New York,NY,Northeast,36849
5719876,2021-12-17,21366307,Virginia,Chapman,virginia.chapman@datacourse.com,Female,1964-12-28,Suite 470,33994 Johnson Causeway,Auburn,New York,NY,Northeast,36849
4739534,2021-12-17,21371886,Pippa,Arnold,pippa.arnold@datacourse.com,Female,1982-04-25,Apt. 623,5026 Peterson Fields,Buffalo,New York,NY,Northeast,14208
4936766,2021-12-21,21371543,Diana,Lewis,diana.lewis@datacourse.com,Female,1922-10-17,Suite 824,115 Mcmillan Place,Buffalo,New York,NY,Northeast,14208
5286189,2021-12-31,21384997,Trevor,Powell,trevor.powell@datacourse.com,Male,1989-09-30,Suite 734,26818 Lara Shore,Buffalo,New York,NY,Northeast,14208
5418090,2021-12-27,21392354,Anna,Nolan,anna.nolan@datacourse.com,Female,1956-10-23,Apt. 395,204 Cox Junction,Buffalo,New York,NY,Northeast,14208
5493772,2021-12-13,21380664,Elizabeth,Johnston,elizabeth.johnston@datacourse.com,Female,1950-11-22,Suite 587,91387 Terrell Bridge,Buffalo,New York,NY,Northeast,14208
5503865,2021-12-16,21365201,Joseph,Metcalfe,joseph.metcalfe@datacourse.com,Male,1957-08-06,Suite 581,77029 Matthew Trace,Buffalo,New York,NY,Northeast,14208
5511423,2021-12-17,21368134,Diana,Howard,diana.howard@datacourse.com,Female,1981-06-24,Suite 107,344 Mitchell Ramp,Buffalo,New York,NY,Northeast,14208
5534640,2021-12-29,21359860,Ryan,Anderson,ryan.anderson@datacourse.com,Male,1981-11-07,Apt. 982,59605 Tucker Forks,Buffalo,New York,NY,Northeast,14208
6063549,2021-12-17,21382701,Evan,Fisher,evan.fisher@datacourse.com,Male,1935-12-03,Suite 940,557 Anne Springs,Buffalo,New York,NY,Northeast,14208
4742573,2021-12-16,21361407,Samantha,Lambert,samantha.lambert@datacourse.com,Female,1941-12-07,Apt. 247,747 Shane Dale,Freeport,New York,NY,Northeast,11520
4943256,2021-12-15,21367910,Adrian,Cornish,adrian.cornish@datacourse.com,Male,1965-08-21,Apt. 573,7451 Craig Courts,Freeport,New York,NY,Northeast,11520
5294387,2021-12-17,21389638,Carl,Wilkins,carl.wilkins@datacourse.com,Male,1975-02-02,Suite 461,11900 Wang Lane,Freeport,New York,NY,Northeast,11520
5419866,2021-12-23,21386677,Andrea,Peake,andrea.peake@datacourse.com,Female,1937-12-15,Suite 737,0619 Edgar Pines,Freeport,New York,NY,Northeast,11520
5494633,2021-12-27,21379999,Christian,Sharp,christian.sharp@datacourse.com,Male,1915-08-01,Suite 621,6608 Martinez Isle,Freeport,New York,NY,Northeast,11520
5504026,2021-12-13,21369177,Lauren,Sutherland,lauren.sutherland@datacourse.com,Female,1912-08-04,Apt. 477,695 Barbara Ports,Freeport,New York,NY,Northeast,11520
5511843,2021-12-19,21377094,Isaac,Jones,isaac.jones@datacourse.com,Male,1915-04-06,Apt. 685,03820 Rhonda Village,Freeport,New York,NY,Northeast,11520
5536899,2021-12-20,21393068,Abigail,Thomson,abigail.thomson@datacourse.com,Female,1996-09-24,Suite 774,42762 Briana Throughway,Freeport,New York,NY,Northeast,11520
6157335,2021-12-16,21367770,Penelope,Graham,penelope.graham@datacourse.com,Female,1959-10-13,Suite 082,439 Jason Path,Freeport,New York,NY,Northeast,11520
4783525,2022-03-13,21366314,Harry,Anderson,harry.anderson@datacourse.com,Male,1932-06-07,Apt. 041,654 Stark Knoll,Hempstead,New York,NY,Northeast,77445
5042823,2021-12-17,21381602,Zoe,Burgess,zoe.burgess@datacourse.com,Female,1952-09-17,Apt. 763,00510 Terri Walks,Hempstead,New York,NY,Northeast,77445
5365149,2021-12-17,21359153,Victoria,Turner,victoria.turner@datacourse.com,Female,1989-12-22,Apt. 812,52984 Charles Road,Hempstead,New York,NY,Northeast,77445
5441612,2021-12-14,21372439,Madeleine,North,madeleine.north@datacourse.com,Female,1950-08-03,Suite 449,575 Stephanie Court,Hempstead,New York,NY,Northeast,77445
5500109,2021-12-15,21381546,Andrea,King,andrea.king@datacourse.com,Female,1951-07-08,Apt. 734,79149 Evelyn Plains,Hempstead,New York,NY,Northeast,77445
5505492,2021-12-17,21386131,David,Lewis,david.lewis@datacourse.com,Male,1950-05-22,Apt. 875,345 Patrick Circle,Hempstead,New York,NY,Northeast,77445
5514724,2021-12-19,21364347,Fiona,Ellison,fiona.ellison@datacourse.com,Female,1931-04-02,Apt. 371,55109 Sarah Lake,Hempstead,New York,NY,Northeast,77445
5551540,2021-12-19,21374364,Ava,White,ava.white@datacourse.com,Female,1950-06-26,Apt. 902,29109 Tanner Trace,Hempstead,New York,NY,Northeast,77445
4775602,2021-12-18,21366482,Olivia,Sharp,olivia.sharp@datacourse.com,Female,1947-01-16,Apt. 027,3433 Raymond Island,Jamestown,New York,NY,Northeast,14701
5017613,2021-12-14,21388420,Matt,Mills,matt.mills@datacourse.com,Male,1925-11-16,Apt. 451,8520 Cook Station,Jamestown,New York,NY,Northeast,14701
5353457,2021-12-14,21361554,Richard,Abraham,richard.abraham@datacourse.com,Male,1978-04-14,Apt. 407,76408 Taylor Via,Jamestown,New York,NY,Northeast,14701
5437416,2021-12-11,21367105,Penelope,Kelly,penelope.kelly@datacourse.com,Female,1932-01-27,Apt. 487,815 Sellers View,Jamestown,New York,NY,Northeast,14701
5499902,2021-12-16,21383380,William,Quinn,william.quinn@datacourse.com,Male,1959-07-08,Apt. 616,323 Tiffany Station,Jamestown,New York,NY,Northeast,14701
5505196,2021-12-14,21391045,Karen,Greene,karen.greene@datacourse.com,Female,1995-08-12,Apt. 479,0825 Carl Glens,Jamestown,New York,NY,Northeast,14701
5514267,2021-12-18,21370080,Sonia,Hamilton,sonia.hamilton@datacourse.com,Female,1979-10-05,Suite 358,274 John Skyway,Jamestown,New York,NY,Northeast,14701
5548863,2021-12-27,21366629,Lisa,Newman,lisa.newman@datacourse.com,Female,1941-08-25,Apt. 453,06474 Christopher Ridge,Jamestown,New York,NY,Northeast,14701
4718941,2021-12-20,21380685,Trevor,Davidson,trevor.davidson@datacourse.com,Male,1992-11-21,Suite 976,263 Sherman Valleys,Lindenhurst,New York,NY,Northeast,11757
4894073,2021-12-17,21369947,Jonathan,Vance,jonathan.vance@datacourse.com,Male,1919-05-08,Apt. 057,898 Atkinson Branch,Lindenhurst,New York,NY,Northeast,11757
5238208,2021-12-17,21386082,Amy,Sutherland,amy.sutherland@datacourse.com,Female,1987-03-13,Apt. 468,278 Cory Summit,Lindenhurst,New York,NY,Northeast,11757
5405860,2021-12-18,21371977,Una,Fraser,una.fraser@datacourse.com,Female,1912-03-16,Apt. 395,177 Gibson Skyway,Lindenhurst,New York,NY,Northeast,11757
5485163,2021-12-15,21362205,Max,Clarkson,max.clarkson@datacourse.com,Male,1914-11-27,Suite 257,6753 Diaz Ways,Lindenhurst,New York,NY,Northeast,11757
5502952,2022-01-13,21365929,Anne,Glover,anne.glover@datacourse.com,Female,1936-10-02,Apt. 278,216 Robinson Locks,Lindenhurst,New York,NY,Northeast,11757
5509548,2021-12-15,21372824,Hannah,Payne,hannah.payne@datacourse.com,Female,2000-09-28,Suite 677,851 West Mount,Lindenhurst,New York,NY,Northeast,11757
5527395,2021-12-20,21376478,Fiona,MacLeod,fiona.macleod@datacourse.com,Female,1967-01-28,Suite 477,5116 Gonzales Harbors,Lindenhurst,New York,NY,Northeast,11757
5727469,2021-12-23,21392263,Natalie,Taylor,natalie.taylor@datacourse.com,Female,2000-01-10,Suite 709,59946 Wilkins Way,Lindenhurst,New York,NY,Northeast,11757
4739888,2021-12-19,21378851,Max,Gibson,max.gibson@datacourse.com,Male,1947-05-31,Suite 441,848 Wendy Locks,Long Beach,New York,NY,Northeast,90822
4939685,2021-12-16,21386243,Nicholas,White,nicholas.white@datacourse.com,Male,1985-09-12,Suite 050,2573 Adams Manor,Long Beach,New York,NY,Northeast,90822
5287749,2021-12-17,21361204,Grace,Ogden,grace.ogden@datacourse.com,Female,1922-07-16,Suite 342,38375 Jeffrey Points,Long Beach,New York,NY,Northeast,90822
5418801,2021-12-16,21366734,Felicity,Bond,felicity.bond@datacourse.com,Female,1979-06-17,Suite 561,677 Carson Shores,Long Beach,New York,NY,Northeast,90822
5494102,2021-12-16,21371207,Ryan,Marshall,ryan.marshall@datacourse.com,Male,1984-05-07,Apt. 839,008 Patel Curve,Long Beach,New York,NY,Northeast,90822
5503914,2021-12-22,21365292,Stephanie,Johnston,stephanie.johnston@datacourse.com,Female,1978-04-06,Apt. 806,749 Jessica Plains,Long Beach,New York,NY,Northeast,90822
5511595,2021-12-13,21364718,Katherine,Burgess,katherine.burgess@datacourse.com,Female,1991-05-22,Suite 971,3225 Ellis Skyway,Long Beach,New York,NY,Northeast,90822
5535109,2021-12-27,21387013,Bernadette,Peters,bernadette.peters@datacourse.com,Female,1966-10-29,Suite 283,21965 Jennifer Plains,Long Beach,New York,NY,Northeast,90822
6139548,2021-12-17,21378823,Bernadette,Alsop,bernadette.alsop@datacourse.com,Female,1947-05-14,Suite 479,3557 Miranda Mill,Long Beach,New York,NY,Northeast,90822
4726788,2021-12-14,21373685,Gabrielle,Short,gabrielle.short@datacourse.com,Female,1975-02-03,Apt. 358,085 Holt Light,Mount Vernon,New York,NY,Northeast,10552
4912471,2021-12-17,21387790,Rachel,Mackenzie,rachel.mackenzie@datacourse.com,Female,1986-10-19,Apt. 694,33191 Diaz Flat,Mount Vernon,New York,NY,Northeast,10552
5256002,2021-12-15,21365789,Brian,McGrath,brian.mcgrath@datacourse.com,Male,1921-11-19,Apt. 332,0243 Stephanie Estate,Mount Vernon,New York,NY,Northeast,10552
5410690,2021-12-15,21367819,Matt,Morgan,matt.morgan@datacourse.com,Male,1982-12-31,Suite 881,375 Gallegos Gateway,Mount Vernon,New York,NY,Northeast,10552
5488370,2021-12-26,21377486,Carl,Wilson,carl.wilson@datacourse.com,Male,1916-12-15,Apt. 655,250 Michael Prairie,Mount Vernon,New York,NY,Northeast,10552
5503231,2021-12-16,21379782,Eric,King,eric.king@datacourse.com,Male,1932-10-29,Apt. 260,6907 Wang Mountains,Mount Vernon,New York,NY,Northeast,10552
5510236,2021-12-18,21369996,Bernadette,Metcalfe,bernadette.metcalfe@datacourse.com,Female,1913-11-24,Suite 066,7026 Laura Shores,Mount Vernon,New York,NY,Northeast,10552
5529628,2021-12-26,21373006,Luke,Lewis,luke.lewis@datacourse.com,Male,1937-04-29,Suite 618,23217 Tucker Mountains,Mount Vernon,New York,NY,Northeast,10552
5768130,2021-12-22,21380265,Amanda,Simpson,amanda.simpson@datacourse.com,Female,1976-06-30,Suite 902,51471 Megan Mills,Mount Vernon,New York,NY,Northeast,10552
4716562,2021-12-19,21385739,Emily,Bower,emily.bower@datacourse.com,Female,1925-01-20,Suite 022,590 Kathleen Fort,New Rochelle,New York,NY,Northeast,10804
4890744,2021-12-19,21370759,Ruth,Grant,ruth.grant@datacourse.com,Female,1926-07-29,Apt. 477,386 Emily Club,New Rochelle,New York,NY,Northeast,10804
5232730,2021-12-15,21388301,Yvonne,Churchill,yvonne.churchill@datacourse.com,Female,1954-07-17,Suite 065,8698 Johnson Heights,New Rochelle,New York,NY,Northeast,10804
5403756,2021-12-15,21366972,Boris,Davies,boris.davies@datacourse.com,Male,1912-08-13,Apt. 913,9671 Russell Lodge,New Rochelle,New York,NY,Northeast,10804
5484584,2021-12-25,21393110,Isaac,Quinn,isaac.quinn@datacourse.com,Male,1932-04-25,Apt. 901,230 Lam Street,New Rochelle,New York,NY,Northeast,10804
5502903,2021-12-16,21371466,Julian,Wright,julian.wright@datacourse.com,Male,1968-09-21,Suite 377,8305 Jared Grove,New Rochelle,New York,NY,Northeast,10804
5509229,2021-12-16,21365488,Anne,Hunter,anne.hunter@datacourse.com,Female,1929-10-18,Apt. 284,5372 Sarah Burg,New Rochelle,New York,NY,Northeast,10804
5526976,2021-12-19,21376933,Warren,Powell,warren.powell@datacourse.com,Male,1957-08-01,Apt. 484,5001 Hayden Cliffs,New Rochelle,New York,NY,Northeast,10804
5716088,2021-12-21,21393754,Jason,Burgess,jason.burgess@datacourse.com,Male,1995-05-11,Apt. 155,80271 Richard Port,New Rochelle,New York,NY,Northeast,10804
4695397,2021-12-16,21387412,Brandon,Russell,brandon.russell@datacourse.com,Male,1982-02-16,Suite 559,2278 Melissa Knolls,New York City,New York,NY,Northeast,11229
4862734,2021-12-16,21360203,Wanda,Parr,wanda.parr@datacourse.com,Female,1998-10-14,Apt. 293,309 Johnson Landing,New York City,New York,NY,Northeast,11229
5195359,2021-12-16,21380825,Robert,Duncan,robert.duncan@datacourse.com,Male,1956-06-06,Apt. 596,467 Elizabeth Motorway,New York City,New York,NY,Northeast,11229
5392240,2021-12-18,21377024,Stewart,Bell,stewart.bell@datacourse.com,Male,1942-10-05,Suite 099,0039 Pineda Well,New York City,New York,NY,Northeast,11229
5474570,2021-12-17,21392291,Dominic,Sutherland,dominic.sutherland@datacourse.com,Male,1969-11-17,Apt. 175,242 Lisa Light,New York City,New York,NY,Northeast,11229
5502059,2021-12-15,21366125,Richard,Bailey,richard.bailey@datacourse.com,Male,1936-08-07,Apt. 695,54793 Teresa Hills,New York City,New York,NY,Northeast,11229
5507991,2021-12-13,21388497,Lily,Mathis,lily.mathis@datacourse.com,Female,1996-02-15,Suite 551,075 Noah Ferry,New York City,New York,NY,Northeast,11229
5522418,2021-12-23,21389946,Sue,Hughes,sue.hughes@datacourse.com,Female,1930-05-31,Apt. 427,4632 Lam Inlet,New York City,New York,NY,Northeast,11229
5631013,2022-01-01,21365299,Benjamin,Wilkins,benjamin.wilkins@datacourse.com,Male,1920-01-08,Apt. 255,70921 Allison Mall,New York City,New York,NY,Northeast,11229
4745917,2021-12-15,21369002,Steven,Mitchell,steven.mitchell@datacourse.com,Male,1913-10-17,Apt. 408,2383 Martin Cape,Niagara Falls,New York,NY,Northeast,14303
4948965,2021-12-17,21375281,Jasmine,Fraser,jasmine.fraser@datacourse.com,Female,1980-05-17,Apt. 746,95453 Lucero Vista,Niagara Falls,New York,NY,Northeast,14303
5298677,2021-12-13,21389113,Wanda,Bailey,wanda.bailey@datacourse.com,Female,1996-12-25,Apt. 903,28737 Pineda Brooks,Niagara Falls,New York,NY,Northeast,14303
5421973,2021-12-15,21389974,Sally,Hudson,sally.hudson@datacourse.com,Female,1987-04-22,Apt. 387,21346 Melissa Loop,Niagara Falls,New York,NY,Northeast,14303
5495066,2021-12-12,21359020,Amanda,Wilkins,amanda.wilkins@datacourse.com,Female,1959-09-16,Suite 309,76581 Tyler Stream,Niagara Falls,New York,NY,Northeast,14303
5504109,2021-12-16,21372082,Anthony,Hardacre,anthony.hardacre@datacourse.com,Male,2000-01-02,Suite 357,464 Janice Landing,Niagara Falls,New York,NY,Northeast,14303
5511997,2021-12-19,21368645,Richard,Campbell,richard.campbell@datacourse.com,Male,1971-02-06,Suite 060,53870 Ibarra Junctions,Niagara Falls,New York,NY,Northeast,14303
5537676,2021-12-28,21390072,Keith,Short,keith.short@datacourse.com,Male,1994-04-04,Apt. 879,1042 Natalie Island,Niagara Falls,New York,NY,Northeast,14303
6172269,2021-12-14,21367798,Austin,Morrison,austin.morrison@datacourse.com,Male,1999-08-24,Suite 083,99352 Perry Neck,Niagara Falls,New York,NY,Northeast,14303
4727387,2021-12-24,21389778,Zoe,Wilkins,zoe.wilkins@datacourse.com,Female,1929-03-24,Suite 987,815 Bruce Course,Oceanside,New York,NY,Northeast,92058
4912809,2021-12-17,21363479,Christopher,Quinn,christopher.quinn@datacourse.com,Male,1991-01-06,Suite 954,462 Joshua Square,Oceanside,New York,NY,Northeast,92058
5258085,2021-12-18,21367742,Joanne,Wright,joanne.wright@datacourse.com,Female,1938-08-28,Apt. 882,31765 Alexis Roads,Oceanside,New York,NY,Northeast,92058
5411241,2022-08-07,21367721,Una,Sharp,una.sharp@datacourse.com,Female,1967-06-25,Suite 776,46126 Rachel Squares,Oceanside,New York,NY,Northeast,92058
5488739,2021-12-16,21374917,Adam,Harris,adam.harris@datacourse.com,Male,1939-02-19,Suite 767,51363 Poole Keys,Oceanside,New York,NY,Northeast,92058
5503239,2021-12-16,21359657,Benjamin,Edmunds,benjamin.edmunds@datacourse.com,Male,1949-04-25,Suite 986,4109 Patricia Lodge,Oceanside,New York,NY,Northeast,92058
5510272,2021-12-19,21361281,Lisa,Hill,lisa.hill@datacourse.com,Female,1989-08-01,Suite 186,0582 Diaz Field,Oceanside,New York,NY,Northeast,92058
5529682,2021-12-18,21370073,Megan,Clark,megan.clark@datacourse.com,Female,1981-02-07,Apt. 580,527 Melissa Isle,Oceanside,New York,NY,Northeast,92058
5770158,2021-12-16,21382064,Donna,Vance,donna.vance@datacourse.com,Female,1985-07-05,Apt. 605,0180 John Extension,Oceanside,New York,NY,Northeast,92058
4719100,2021-12-19,21361981,Brian,Mitchell,brian.mitchell@datacourse.com,Male,1931-04-12,Apt. 324,7403 Powell Village,Rochester,New York,NY,Northeast,14608
4894470,2021-12-17,21384661,Phil,Metcalfe,phil.metcalfe@datacourse.com,Male,1932-10-28,Apt. 513,41775 Taylor Dam,Rochester,New York,NY,Northeast,14608
5238696,2021-12-17,21375400,Joseph,Parsons,joseph.parsons@datacourse.com,Male,1992-09-09,Apt. 995,8507 Harris Causeway,Rochester,New York,NY,Northeast,14608
5406227,2021-12-15,21384451,Trevor,Underwood,trevor.underwood@datacourse.com,Male,1929-02-09,Suite 631,23452 Alice Crest,Rochester,New York,NY,Northeast,14608
5485195,2021-12-17,21365572,Phil,Powell,phil.powell@datacourse.com,Male,1914-10-31,Apt. 727,4472 Randall Fords,Rochester,New York,NY,Northeast,14608
5502958,2021-12-16,21378858,Pippa,Peake,pippa.peake@datacourse.com,Female,1982-11-07,Apt. 863,640 Brittany Road,Rochester,New York,NY,Northeast,14608
5509579,2021-12-17,21363080,Samantha,Davies,samantha.davies@datacourse.com,Female,1932-03-24,Apt. 207,23771 Lopez Junctions,Rochester,New York,NY,Northeast,14608
5527498,2021-12-26,21393838,Trevor,Allan,trevor.allan@datacourse.com,Male,1996-10-08,Apt. 205,8003 Sydney Lane,Rochester,New York,NY,Northeast,14608
5728203,2022-02-12,21393068,Abigail,Thomson,abigail.thomson@datacourse.com,Female,1996-01-23,Suite 066,15968 Jones Stream,Rochester,New York,NY,Northeast,14608
4811217,2021-12-15,21388175,Neil,Hodges,neil.hodges@datacourse.com,Male,1985-09-01,Suite 569,1541 Vickie Forest,Rome,New York,NY,Northeast,30165
5102450,2021-12-17,21377283,Adrian,Nolan,adrian.nolan@datacourse.com,Male,1985-01-20,Apt. 878,22815 Thomas Locks,Rome,New York,NY,Northeast,30165
5375368,2021-12-17,21361337,Penelope,Bower,penelope.bower@datacourse.com,Female,1918-06-04,Suite 229,02808 Wayne Flat,Rome,New York,NY,Northeast,30165
5453484,2021-12-15,21361953,Pippa,Stewart,pippa.stewart@datacourse.com,Female,1940-04-17,Suite 587,96847 Mosley Spurs,Rome,New York,NY,Northeast,30165
5500695,2021-12-16,21366209,Ruth,Wilkins,ruth.wilkins@datacourse.com,Female,1919-11-08,Suite 644,7454 Torres Loop,Rome,New York,NY,Northeast,30165
5506334,2021-12-16,21366951,Alison,Pullman,alison.pullman@datacourse.com,Female,1986-01-13,Suite 978,01005 Wilson Track,Rome,New York,NY,Northeast,30165
5516261,2021-12-17,21361820,Rachel,Tucker,rachel.tucker@datacourse.com,Female,1933-09-24,Apt. 455,18697 Stevenson Knolls,Rome,New York,NY,Northeast,30165
5568672,2021-12-18,21365691,Justin,Gray,justin.gray@datacourse.com,Male,1940-11-14,Apt. 130,0929 Thomas Passage,Rome,New York,NY,Northeast,30165
4695405,2021-12-17,21368449,Una,Pullman,una.pullman@datacourse.com,Female,1926-06-04,Suite 356,74661 Teresa Parkway,Troy,New York,NY,Northeast,48098
